214.316		11
214.725		2
215.134		2
215.543		9
215.952		15
216.361		5
216.77		7
217.179		16
217.588		8
217.997		4
218.406		2
218.815		8
219.224		13
219.633		4
220.042		3
220.451		11
220.86		16
221.269		9
221.678		2
222.087		1
222.496		0
222.905		12
223.314		6
223.723		10
224.132		9
224.541		12
224.95		15
225.359		2
225.768		0
226.177		5
226.586		7
226.995		13
227.404		4
227.813		1
228.222		4
228.631		2
229.04		14
229.449		7
229.858		5
230.267		1
230.676		3
231.085		2
231.494		3
231.903		0
232.312		0
232.721		2
233.13		8
233.539		12
233.948		13
234.357		0
234.766		10
235.175		5
235.584		7
235.993		3
236.402		0
236.811		13
237.22		19
237.629		21
238.038		5
238.447		6
238.856		1
239.265		0
239.674		10
240.083		15
240.492		25
240.901		25
241.31		3
241.719		13
242.128		0
242.537		3
242.946		12
243.355		2
243.764		24
244.173		7
244.582		50
244.991		15
245.4		20
245.809		7
246.218		10
246.627		13
247.036		11
247.445		59
247.854		67
248.263		82
248.672		113
249.081		72
249.49		3
249.899		31
250.308		39
250.717		4
251.126		8
251.535		16
251.944		2
252.353		22
252.762		22
253.171		2
253.58		5
253.989		10
254.398		22
254.807		19
255.216		4
255.625		7
256.034		13
256.443		15
256.852		2
257.261		18
257.67		33
258.079		32
258.488		21
258.897		27
259.306		35
259.715		8
260.124		0
260.533		3
260.942		6
261.351		9
261.76		18
262.169		26
262.578		20
262.987		11
263.396		10
263.805		15
264.214		18
264.623		10
265.032		4
265.441		0
265.85		1
266.259		0
266.668		0
267.077		4
267.486		8
267.895		6
268.304		8
268.713		22
269.122		38
269.531		31
269.94		10
270.349		3
270.758		1
271.167		3
271.576		16
271.985		7
272.394		18
272.803		23
273.212		9
273.621		1
274.03		9
274.439		7
274.848		14
275.257		14
275.666		18
276.075		19
276.484		21
276.893		18
277.302		14
277.711		5
278.12		5
278.529		12
278.938		22
279.347		18
279.756		18
280.165		19
280.574		19
280.983		14
281.392		9
281.801		9
282.21		16
282.619		27
283.028		28
283.437		12
283.846		16
284.255		16
284.664		0
285.073		7
285.482		3
285.891		7
286.3		32
286.709		52
287.118		50
287.527		28
287.936		21
288.345		15
288.754		11
289.163		6
289.572		28
289.981		29
290.39		18
290.799		25
291.208		29
291.617		44
292.026		45
292.435		71
292.844		118
293.253		372
293.662		327
294.071		153
294.48		74
294.889		117
295.298		87
295.707		40
296.116		141
296.525		149
296.934		88
297.343		50
297.752		43
298.161		43
298.57		46
298.979		46
299.388		19
299.797		14
300.206		10
300.615		14
301.024		31
301.433		38
301.842		28
302.251		22
302.66		12
303.069		4
303.478		6
303.887		6
304.296		3
304.705		11
305.114		17
305.523		17
305.932		3
306.341		6
306.75		8
307.159		25
307.568		16
307.977		7
308.386		2
308.795		6
309.204		1
309.613		0
310.022		0
310.431		1
310.84		2
311.249		1
311.658		4
312.067		3
312.476		0
312.885		7
313.294		3
313.703		2
314.112		16
314.521		18
314.93		23
315.339		25
315.748		10
316.157		9
316.566		18
316.975		6
317.384		6
317.793		4
318.202		1
318.611		7
319.02		5
319.429		2
319.838		3
320.247		1
320.656		7
321.065		8
321.474		3
321.883		13
322.292		9
322.701		1
323.11		4
323.519		12
323.928		9
324.337		1
324.746		10
325.155		11
325.564		12
325.973		8
326.382		0
326.791		0
327.2		9
327.609		13
328.018		0
328.427		19
328.836		22
329.245		8
329.654		3
330.063		7
330.472		3
330.881		2
331.29		1
331.699		0
332.108		3
332.517		13
332.926		18
333.335		13
333.744		7
334.153		15
334.562		17
334.971		13
335.38		7
335.789		4
336.198		14
336.607		10
337.016		5
337.425		9
337.834		9
338.243		14
338.652		2
339.061		7
339.47		21
339.879		18
340.288		0
340.697		3
341.106		10
341.515		0
341.924		1
342.333		36
342.742		47
343.151		41
343.56		35
343.969		6
344.378		10
344.787		14
345.196		38
345.605		42
346.014		15
346.423		24
346.832		4
347.241		4
347.65		23
348.059		9
348.468		7
348.877		5
349.286		12
349.695		22
350.104		21
350.513		13
350.922		2
351.331		5
351.74		2
352.149		3
352.558		5
352.967		3
353.376		14
353.785		13
354.194		7
354.603		6
355.012		6
355.421		3
355.83		8
356.239		15
356.648		4
357.057		13
357.466		8
357.875		1
358.284		5
358.693		4
359.102		9
359.511		7
359.92		3
360.329		4
360.738		3
361.147		3
361.556		3
361.965		1
362.374		10
362.783		11
363.192		6
363.601		14
364.01		0
364.419		8
364.828		9
365.237		6
365.646		2
366.055		4
366.464		12
366.873		5
367.282		5
367.691		4
368.1		6
368.509		10
368.918		8
369.327		2
369.736		12
370.145		14
370.554		9
370.963		2
371.372		2
371.781		2
372.19		1
372.599		13
373.008		21
373.417		16
373.826		6
374.235		5
374.644		6
375.053		15
375.462		20
375.871		23
376.28		8
376.689		26
377.098		23
377.507		14
377.916		17
378.325		9
378.734		6
379.143		16
379.552		8
379.961		3
380.37		0
380.779		0
381.188		8
381.597		6
382.006		13
382.415		15
382.824		13
383.233		30
383.642		45
384.051		26
384.46		1
384.869		24
385.278		56
385.687		102
386.096		141
386.505		63
386.914		162
387.323		287
387.732		34
388.141		204
388.55		60
388.959		7
389.368		22
389.777		12
390.186		31
390.595		58
391.004		216
391.413		59
391.822		12
392.231		43
392.64		24
393.049		21
393.458		33
393.867		1
394.276		51
394.685		53
395.094		25
395.503		6
395.912		6
396.321		4
396.73		7
397.139		4
397.548		18
397.957		20
398.366		12
398.775		8
399.184		6
399.593		8
400.002		0
400.411		1
400.82		11
401.229		17
401.638		16
402.047		8
402.456		14
402.865		23
403.274		10
403.683		4
404.092		14
404.501		16
404.91		12
405.319		0
405.728		4
406.137		4
406.546		14
406.955		7
407.364		1
407.773		11
408.182		15
408.591		13
409		14
409.409		8
409.818		4
410.227		1
410.636		3
411.045		9
411.454		8
411.863		7
412.272		1
412.681		4
413.09		8
413.499		4
413.908		1
414.317		5
414.726		4
415.135		1
415.544		3
415.953		8
416.362		14
416.771		16
417.18		18
417.589		7
417.998		3
418.407		15
418.816		4
419.225		11
419.634		16
420.043		5
420.452		8
420.861		17
421.27		7
421.679		3
422.088		4
422.497		11
422.906		1
423.315		18
423.724		7
424.133		7
424.542		2
424.951		2
425.36		5
425.769		10
426.178		10
426.587		10
426.996		2
427.405		14
427.814		8
428.223		15
428.632		18
429.041		17
429.45		24
429.859		29
430.268		18
430.677		24
431.086		30
431.495		32
431.904		22
432.313		12
432.722		12
433.131		5
433.54		0
433.949		4
434.358		1
434.767		2
435.176		0
435.585		7
435.994		0
436.403		2
436.812		10
437.221		9
437.63		2
438.039		4
438.448		16
438.857		32
439.266		0
439.675		0
440.084		16
440.493		7
440.902		39
441.311		4
441.72		5
442.129		0
442.538		0
442.947		34
443.356		10
443.765		16
444.174		62
444.583		30
444.992		45
445.401		65
445.81		48
446.219		11
446.628		1
447.037		32
447.446		33
447.855		14
448.264		11
448.673		12
449.082		9
449.491		2
449.9		17
450.309		5
450.718		0
451.127		8
451.536		27
451.945		38
452.354		10
452.763		17
453.172		24
453.581		10
453.99		1
454.399		3
454.808		8
455.217		2
455.626		2
456.035		1
456.444		10
456.853		11
457.262		1
457.671		2
458.08		8
458.489		2
458.898		3
459.307		0
459.716		6
460.125		10
460.534		0
460.943		3
461.352		7
461.761		16
462.17		6
462.579		1
462.988		9
463.397		11
463.806		7
464.215		3
464.624		5
465.033		11
465.442		9
465.851		1
466.26		2
466.669		2
467.078		7
467.487		12
467.896		20
468.305		4
468.714		6
469.123		0
469.532		3
469.941		12
470.35		17
470.759		11
471.168		5
471.577		10
471.986		6
472.395		5
472.804		5
473.213		15
473.622		15
474.031		11
474.44		5
474.849		12
475.258		11
475.667		12
476.076		13
476.485		8
476.894		0
477.303		1
477.712		8
478.121		6
478.53		15
478.939		15
479.348		6
479.757		20
480.166		26
480.575		17
480.984		1
481.393		6
481.802		8
482.211		11
482.62		6
483.029		13
483.438		10
483.847		6
484.256		17
484.665		16
485.074		0
485.483		0
485.892		30
486.301		40
486.71		44
487.119		25
487.528		29
487.937		33
488.346		21
488.755		84
489.164		113
489.573		24
489.982		58
490.391		2
490.8		12
491.209		3
491.618		24
492.027		26
492.436		11
492.845		17
493.254		15
493.663		11
494.072		6
494.481		9
494.89		12
495.299		31
495.708		30
496.117		8
496.526		6
496.935		2
497.344		1
497.753		0
498.162		9
498.571		12
498.98		8
499.389		4
499.798		5
500.207		5
500.616		7
501.025		12
501.434		3
501.843		3
502.252		0
502.661		2
503.07		0
503.479		11
503.888		20
504.297		22
504.706		18
505.115		3
505.524		11
505.933		1
506.342		1
506.751		6
507.16		4
507.569		4
507.978		1
508.387		0
508.796		1
509.205		3
509.614		1
510.023		2
510.432		0
510.841		3
511.25		4
511.659		7
512.068		11
512.477		14
512.886		17
513.295		12
513.704		1
514.113		6
514.522		5
514.931		2
515.34		3
515.749		0
516.158		6
516.567		13
516.976		22
517.385		25
517.794		14
518.203		10
518.612		0
519.021		10
519.43		9
519.839		0
520.248		9
520.657		15
521.066		11
521.475		6
521.884		9
522.293		19
522.702		13
523.111		9
523.52		7
523.929		0
524.338		13
524.747		22
525.156		25
525.565		23
525.974		27
526.383		36
526.792		27
527.201		2
527.61		7
528.019		19
528.428		20
528.837		23
529.246		9
529.655		3
530.064		7
530.473		15
530.882		21
531.291		15
531.7		14
532.109		4
532.518		13
532.927		8
533.336		4
533.745		16
534.154		14
534.563		8
534.972		20
535.381		26
535.79		6
536.199		13
536.608		10
537.017		5
537.426		23
537.835		24
538.244		3
538.653		12
539.062		6
539.471		7
539.88		20
540.289		5
540.698		50
541.107		37
541.516		58
541.925		89
542.334		202
542.743		9
543.152		15
543.561		15
543.97		9
544.379		34
544.788		11
545.197		2
545.606		2
546.015		24
546.424		26
546.833		8
547.242		2
547.651		14
548.06		13
548.469		7
548.878		19
549.287		12
549.696		6
550.105		3
550.514		1
550.923		0
551.332		0
551.741		6
552.15		6
552.559		9
552.968		7
553.377		0
553.786		14
554.195		14
554.604		11
555.013		1
555.422		7
555.831		0
556.24		6
556.649		0
557.058		0
557.467		11
557.876		11
558.285		5
558.694		15
559.103		16
559.512		12
559.921		8
560.33		5
560.739		2
561.148		4
561.557		0
561.966		6
562.375		19
562.784		21
563.193		8
563.602		0
564.011		3
564.42		1
564.829		2
565.238		10
565.647		4
566.056		3
566.465		9
566.874		4
567.283		1
567.692		6
568.101		3
568.51		3
568.919		4
569.328		4
569.737		3
570.146		2
570.555		0
570.964		5
571.373		4
571.782		5
572.191		6
572.6		13
573.009		16
573.418		19
573.827		16
574.236		11
574.645		5
575.054		2
575.463		5
575.872		4
576.281		1
576.69		6
577.099		1
577.508		4
577.917		12
578.326		12
578.735		5
579.144		5
579.553		4
579.962		11
580.371		11
580.78		6
581.189		2
581.598		10
582.007		20
582.416		47
582.825		69
583.234		50
583.643		6
584.052		39
584.461		100
584.87		131
585.279		72
585.688		13
586.097		52
586.506		158
586.915		187
587.324		43
587.733		5
588.142		51
588.551		13
588.96		25
589.369		17
589.778		16
590.187		1
590.596		42
591.005		53
591.414		66
591.823		42
592.232		2
592.641		1
593.05		7
593.459		17
593.868		10
594.277		11
594.686		22
595.095		3
595.504		12
595.913		5
596.322		9
596.731		8
597.14		3
597.549		12
597.958		6
598.367		12
598.776		12
599.185		3
599.594		4
600.003		3
600.412		10
600.821		11
601.23		13
601.639		0
602.048		0
602.457		0
602.866		4
603.275		2
603.684		6
604.093		8
604.502		1
604.911		0
605.32		9
605.729		15
606.138		18
606.547		13
606.956		10
607.365		0
607.774		0
608.183		2
608.592		0
609.001		9
609.41		20
609.819		24
610.228		21
610.637		0
611.046		6
611.455		11
611.864		15
612.273		8
612.682		2
613.091		2

